"Account","AcctName","AcctDesc","TableName","Annualize","CBSAccount","FPRAccount","STATAcctMain","STATAcctState","STATAcctGraph","STATAcctTable8"
"Acct_1021V1","Current Net Fair Value Gains(Losses) based on Maturity (yrs remaining in contract)-Interest Rate Swaps:Receive-fixed =5 to =10 yrs","Current Net Fair Value Gains (Losses) based on Maturity (years remaining in contract) - Interest Rate Swaps:  Receive-fixed =5 to =10 yrs","FS220K",0,0,0,0,0,0,0
"Acct_1021W","Current Notional Amount of Derivatives based on Maturity - Interest Rate Swaps:  Receive-fixed =10 yrs","Current Notional Amount of Derivatives based on Maturity - Interest Rate Swaps:  Receive-fixed =10 yrs","FS220J",0,0,0,0,0,0,0
"Acct_1021W1","Current Net Fair Value Gains(Losses) based on Maturity (yrs remaining in contract)-Interest Rate Swaps:Receive-fixed =10 yrs","Current Net Fair Value Gains (Losses) based on Maturity (years remaining in contract) - Interest Rate Swaps:  Receive-fixed =10 yrs","FS220K",0,0,0,0,0,0,0
"Acct_1021X","Current Notional Amount of Derivatives based on Maturity - Interest Rate Swaps:  Receive-fixed -Total","Current Notional Amount of Derivatives based on Maturity - Interest Rate Swaps:  Receive-fixed -Total","FS220K",0,0,0,0,0,0,0
"Acct_1021X1","Current Net Fair Value Gains(Losses) of Derivatives based on Maturity (yrs remaining in contract)-Interest Rate Swaps:Receive-fixed-Total","Current Net Fair Value Gains (Losses) of Derivatives based on Maturity (years remaining in contract) - Interest Rate Swaps:  Receive-fixed -Total","FS220K",0,0,0,0,0,0,0
"Acct_1021Y","Weighted Average yrs to Maturity - Interest Rate Swaps:  Receive-fixed","Weighted Average yrs to Maturity - Interest Rate Swaps:  Receive-fixed","FS220K",0,0,0,0,0,0,0
"Acct_1022","Total Derivative Transactions Outstanding - Interest Rate Swaps:  Basis - Total Notional Amount","Total Derivative Transactions Outstanding - Interest Rate Swaps:  Basis - Total Notional Amount","FS220J",0,0,0,0,0,0,0
"Acct_1022A","Total Derivative Transactions Outstanding - Interest Rate Swaps:  Basis - Fair Value of Derivatives in a Gain Position","Total Derivative Transactions Outstanding - Interest Rate Swaps:  Basis - Fair Value of Derivatives in a Gain Position","FS220J",0,0,0,0,0,0,0
"Acct_1022B","Total Derivative Transactions Outstanding - Interest Rate Swaps:  Basis - Fair Value of Derivatives in a Loss Position","Total Derivative Transactions Outstanding - Interest Rate Swaps:  Basis - Fair Value of Derivatives in a Loss Position","FS220J",0,0,0,0,0,0,0
"Acct_1022C","Total Derivative Transactions Outstanding - Interest Rate Swaps:  Basis - Net Fair Value Gain (Loss)","Total Derivative Transactions Outstanding - Interest Rate Swaps:  Basis - Net Fair Value Gain (Loss)","FS220J",0,0,0,0,0,0,0
"Acct_1022D","Derivative Transactions Outstanding with No Hedge Accounting Designation - Interest Rate Swaps:  Basis - Number of Trades","Derivative Transactions Outstanding with No Hedge Accounting Designation - Interest Rate Swaps:  Basis - Number of Trades","FS220J",0,0,0,0,0,0,0
"Acct_1022E","Derivative Transactions Outstanding with No Hedge Accounting Designation - Interest Rate Swaps:  Basis - Notional Amount","Derivative Transactions Outstanding with No Hedge Accounting Designation - Interest Rate Swaps:  Basis - Notional Amount","FS220J",0,0,0,0,0,0,0
"Acct_1022F","Derivative Transactions Outstanding with No Hedge Accounting Designation - Interest Rate Swaps:  Basis - Net Fair Value Gain (Loss)","Derivative Transactions Outstanding with No Hedge Accounting Designation - Interest Rate Swaps:  Basis - Net Fair Value Gain (Loss)","FS220J",0,0,0,0,0,0,0
"Acct_1022G","Derivative Transactions Outstanding with Fair Value Hedge Accounting Designation - Interest Rate Swaps:  Basis - Number of Trades","Derivative Transactions Outstanding with Fair Value Hedge Accounting Designation - Interest Rate Swaps:  Basis - Number of Trades","FS220J",0,0,0,0,0,0,0
"Acct_1022H","Derivative Transactions Outstanding with Fair Value Hedge Accounting Designation - Interest Rate Swaps:  Basis - Number of Trades","Derivative Transactions Outstanding with Fair Value Hedge Accounting Designation - Interest Rate Swaps:  Basis - Number of Trades","FS220J",0,0,0,0,0,0,0
"Acct_1022J","Derivative Transactions Outstanding with Fair Value Hedge Accounting Designation - Interest Rate Swaps:  Basis - Net Fair Value Gain (Loss)","Derivative Transactions Outstanding with Fair Value Hedge Accounting Designation - Interest Rate Swaps:  Basis - Net Fair Value Gain (Loss)","FS220J",0,0,0,0,0,0,0
"Acct_1022K","Derivative Transactions Outstanding with Cash Flow Hedge Accounting Designation-Interest Rate Swaps:Basis-Number of Trades","Derivative Transactions Outstanding with Cash Flow Hedge Accounting Designation - Interest Rate Swaps:  Basis - Number of Trades","FS220J",0,0,0,0,0,0,0
"Acct_1022L","Derivative Transactions Outstanding with Cash Flow Hedge Accounting Designation-Interest Rate Swaps:Basis-Notional Amount","Derivative Transactions Outstanding with Cash Flow Hedge Accounting Designation - Interest Rate Swaps:  Basis - Notional Amount","FS220J",0,0,0,0,0,0,0
"Acct_1022M","Derivative Transactions Outstanding with Cash Flow Hedge Accounting Designation-Interest Rate Swaps:Basis-Net Fair Value Gain(Loss)","Derivative Transactions Outstanding with Cash Flow Hedge Accounting Designation - Interest Rate Swaps:  Basis - Net Fair Value Gain (Loss)","FS220J",0,0,0,0,0,0,0
"Acct_1022N","Derivative Transaction Activity - Interest Rate Swaps:Basis-Total Notional Amount from Previous Quarter","Derivative Transaction Activity - Interest Rate Swaps:  Basis - Total Notional Amount from Previous Quarter","FS220J",0,0,0,0,0,0,0
"Acct_1022P","Derivative Transaction Activity - Interest Rate Swaps:Basis-Notional Amount of Derivative Transactions Made in Current Quarter","Derivative Transaction Activity - Interest Rate Swaps:  Basis - Notional Amount of Derivative Transactions Made in Current Quarter","FS220J",0,0,0,0,0,0,0
"Acct_1022Q","Derivative Transaction Activity - Interest Rate Swaps:Basis- Notional Amount Amortized, Matured, or Terminated in Current Quarter","Derivative Transaction Activity - Interest Rate Swaps:  Basis - Notional Amount Amortized, Matured, or Terminated in Current Quarter","FS220J",0,0,0,0,0,0,0
"Acct_1022R","Derivative Transaction Activity - Interest Rate Swaps:Basis-Outstanding Total Notional Amounts","Derivative Transaction Activity - Interest Rate Swaps:  Basis - Outstanding Total Notional Amounts","FS220J",0,0,0,0,0,0,0
"Acct_1022S","Current Notional Amount of Derivatives based on Maturity - Interest Rate Swaps:  Basis =1 yr","Current Notional Amount of Derivatives based on Maturity - Interest Rate Swaps:  Basis =1 yr","FS220J",0,0,0,0,0,0,0
"Acct_1022S1","Current Net Fair Value Gains(Losses) of Derivatives based on Maturity (yrs remaining in contract)-Interest Rate Swaps:Basis =1 yr","Current Net Fair Value Gains (Losses) of Derivatives based on Maturity (years remaining in contract) - Interest Rate Swaps:  Basis =1 yr","FS220K",0,0,0,0,0,0,0
"Acct_1022T","Current Notional Amount of Derivatives based on Maturity - Interest Rate Swaps:  Basis =1 to =3 yrs","Current Notional Amount of Derivatives based on Maturity - Interest Rate Swaps:  Basis =1 to =3 yrs","FS220J",0,0,0,0,0,0,0
"Acct_1022T1","Current Net Fair Value Gains(Losses) of Derivatives based on Maturity (yrs remaining in contract)-Interest Rate Swaps:Basis =1 to =3 yrs","Current Net Fair Value Gains (Losses) of Derivatives based on Maturity (years remaining in contract) - Interest Rate Swaps:  Basis =1 to =3 yrs","FS220K",0,0,0,0,0,0,0
"Acct_1022U","Current Notional Amount of Derivatives based on Maturity - Interest Rate Swaps:  Basis =3 to =5 yrs","Current Notional Amount of Derivatives based on Maturity - Interest Rate Swaps:  Basis =3 to =5 yrs","FS220J",0,0,0,0,0,0,0
"Acct_1022U1","Current Net Fair Value Gains(Losses) of Derivatives based on Maturity (yrs remaining in contract)-Interest Rate Swaps:Basis =3 to =5 yrs","Current Net Fair Value Gains (Losses) of Derivatives based on Maturity (years remaining in contract) - Interest Rate Swaps:  Basis =3 to =5 yrs","FS220K",0,0,0,0,0,0,0
"Acct_1022V","Current Notional Amount of Derivatives based on Maturity - Interest Rate Swaps:  Basis =5 to =10 yrs","Current Notional Amount of Derivatives based on Maturity - Interest Rate Swaps:  Basis =5 to =10 yrs","FS220J",0,0,0,0,0,0,0
"Acct_1022V1","Current Net Fair Value Gains(Losses) of Derivatives based on Maturity (yrs remaining in contract)-Interest Rate Swaps:Basis =5 to =10 yrs","Current Net Fair Value Gains (Losses) of Derivatives based on Maturity (years remaining in contract) - Interest Rate Swaps:  Basis =5 to =10 yrs","FS220K",0,0,0,0,0,0,0
"Acct_1022W","Current Notional Amount of Derivatives based on Maturity - Interest Rate Swaps:  Basis =10 yrs","Current Notional Amount of Derivatives based on Maturity - Interest Rate Swaps:  Basis =10 yrs","FS220J",0,0,0,0,0,0,0
"Acct_1022W1","Current Net Fair Value Gains(Losses) of Derivatives based on Maturity (yrs remaining in contract)-Interest Rate Swaps:Basis =10 yrs","Current Net Fair Value Gains (Losses) of Derivatives based on Maturity (years remaining in contract) - Interest Rate Swaps:  Basis =10 yrs","FS220K",0,0,0,0,0,0,0
"Acct_1022X","Current Notional Amount of Derivatives based on Maturity - Interest Rate Swaps:  Basis -Total","Current Notional Amount of Derivatives based on Maturity - Interest Rate Swaps:  Basis -Total","FS220K",0,0,0,0,0,0,0
"Acct_1022X1","Current Net Fair Value Gains(Losses) of Derivatives based on Maturity (yrs remaining in contract)-Interest Rate Swaps:Basis-Total","Current Net Fair Value Gains (Losses) of Derivatives based on Maturity (years remaining in contract) - Interest Rate Swaps:  Basis -Total","FS220K",0,0,0,0,0,0,0
"Acct_1022Y","Weighted Average yrs to Maturity - Interest Rate Swaps:  Basis","Weighted Average yrs to Maturity - Interest Rate Swaps:  Basis","FS220K",0,0,0,0,0,0,0
"Acct_1023","Total Derivative Transactions Outstanding - Interest Rate Options:  Caps Purchased - Total Notional Amount","Total Derivative Transactions Outstanding - Interest Rate Options:  Caps Purchased - Total Notional Amount","FS220J",0,0,0,0,0,0,0
"Acct_1023A","Total Derivative Transactions Outstanding - Interest Rate Options:  Caps Purchased - Fair Value of Derivatives in a Gain Position","Total Derivative Transactions Outstanding - Interest Rate Options:  Caps Purchased - Fair Value of Derivatives in a Gain Position","FS220J",0,0,0,0,0,0,0
"Acct_1023B","Total Derivative Transactions Outstanding - Interest Rate Options:  Caps Purchased - Fair Value of Derivatives in a Loss Position","Total Derivative Transactions Outstanding - Interest Rate Options:  Caps Purchased - Fair Value of Derivatives in a Loss Position","FS220J",0,0,0,0,0,0,0
"Acct_1023C","Total Derivative Transactions Outstanding - Interest Rate Options:  Caps Purchased - Net Fair Value Gain (Loss)","Total Derivative Transactions Outstanding - Interest Rate Options:  Caps Purchased - Net Fair Value Gain (Loss)","FS220J",0,0,0,0,0,0,0
"Acct_1023D","Derivative Transactions Outstanding with No Hedge Accounting Designation - Interest Rate Options:  Caps Purchased - Number of Trades","Derivative Transactions Outstanding with No Hedge Accounting Designation - Interest Rate Options:  Caps Purchased - Number of Trades","FS220J",0,0,0,0,0,0,0
"Acct_1023E","Derivative Transactions Outstanding with No Hedge Accounting Designation - Interest Rate Options:  Caps Purchased - Notional Amount","Derivative Transactions Outstanding with No Hedge Accounting Designation - Interest Rate Options:  Caps Purchased - Notional Amount","FS220J",0,0,0,0,0,0,0
"Acct_1023F","Derivative Transactions Outstanding with No Hedge Accounting Designation - Interest Rate Options:  Caps Purchased - Net Fair Value Gain (Loss)","Derivative Transactions Outstanding with No Hedge Accounting Designation - Interest Rate Options:  Caps Purchased - Net Fair Value Gain (Loss)","FS220J",0,0,0,0,0,0,0
"Acct_1023G","Derivative Transactions Outstanding with Fair Value Hedge Accounting Designation - Interest Rate Options:  Caps Purchased - Number of Trades","Derivative Transactions Outstanding with Fair Value Hedge Accounting Designation - Interest Rate Options:  Caps Purchased - Number of Trades","FS220J",0,0,0,0,0,0,0
"Acct_1023H","Derivative Transactions Outstanding with Fair Value Hedge Accounting Designation - Interest Rate Options:  Caps Purchased - Number of Trades","Derivative Transactions Outstanding with Fair Value Hedge Accounting Designation - Interest Rate Options:  Caps Purchased - Number of Trades","FS220J",0,0,0,0,0,0,0
"Acct_1023J","Derivative Transactions Outstanding with Fair Value Hedge Accounting Designation - Interest Rate Options:  Caps Purchased - Net Fair Value Gain (Loss)","Derivative Transactions Outstanding with Fair Value Hedge Accounting Designation - Interest Rate Options:  Caps Purchased - Net Fair Value Gain (Loss)","FS220J",0,0,0,0,0,0,0
"Acct_1023K","Derivative Transactions Outstanding with Cash Flow Hedge Accounting Designation-Interest Rate Options:Caps Purchased-Number of Trades","Derivative Transactions Outstanding with Cash Flow Hedge Accounting Designation - Interest Rate Options:  Caps Purchased - Number of Trades","FS220J",0,0,0,0,0,0,0
"Acct_1023L","Derivative Transactions Outstanding with Cash Flow Hedge Accounting Designation-Interest Rate Options:Caps Purchased-Notional Amount","Derivative Transactions Outstanding with Cash Flow Hedge Accounting Designation - Interest Rate Options:  Caps Purchased - Notional Amount","FS220J",0,0,0,0,0,0,0
"Acct_1023M","Derivative Transactions Outstanding with Cash Flow Hedge Accounting Designation-Interest Rate Options:Caps Purchased-Net Fair Value Gain(Loss)","Derivative Transactions Outstanding with Cash Flow Hedge Accounting Designation - Interest Rate Options:  Caps Purchased - Net Fair Value Gain (Loss)","FS220J",0,0,0,0,0,0,0
"Acct_1023N","Derivative Transaction Activity - Interest Rate Options:Caps Purchased-Total Notional Amount from Previous Quarter","Derivative Transaction Activity - Interest Rate Options:  Caps Purchased - Total Notional Amount from Previous Quarter","FS220J",0,0,0,0,0,0,0
"Acct_1023P","Derivative Transaction Activity - Interest Rate Options:Caps Purchased-Notional Amount of Derivative Transactions Made in Current Quarter","Derivative Transaction Activity - Interest Rate Options:  Caps Purchased - Notional Amount of Derivative Transactions Made in Current Quarter","FS220J",0,0,0,0,0,0,0
"Acct_1023Q","Derivative Transaction Activity - Interest Rate Options:Caps Purchased-Notional Amount Amortized, Matured, or Terminated in Current Quarter","Derivative Transaction Activity - Interest Rate Options:  Caps Purchased - Notional Amount Amortized, Matured, or Terminated in Current Quarter","FS220J",0,0,0,0,0,0,0
"Acct_1023R","Derivative Transaction Activity - Interest Rate Options:Caps Purchased-Outstanding Total Notional Amounts","Derivative Transaction Activity - Interest Rate Options:  Caps Purchased - Outstanding Total Notional Amounts","FS220J",0,0,0,0,0,0,0
"Acct_1023S","Current Notional Amount of Derivatives based on Maturity - Interest Rate Options:  Caps Purchased =1 yr","Current Notional Amount of Derivatives based on Maturity - Interest Rate Options:  Caps Purchased =1 yr","FS220J",0,0,0,0,0,0,0
"Acct_1023S1","Current Net Fair Value Gains(Losses) of Derivatives based on Maturity (yrs remaining in contract)-Interest Rate Options:Caps Purchased =1 yr","Current Net Fair Value Gains (Losses) of Derivatives based on Maturity (years remaining in contract) - Interest Rate Options:  Caps Purchased =1 yr","FS220K",0,0,0,0,0,0,0
"Acct_1023T","Current Notional Amount of Derivatives based on Maturity - Interest Rate Options:  Caps Purchased =1 to =3 yrs","Current Notional Amount of Derivatives based on Maturity - Interest Rate Options:  Caps Purchased =1 to =3 yrs","FS220J",0,0,0,0,0,0,0
"Acct_1023T1","Current Net Fair Value Gains(Losses) of Derivatives based on Maturity (yrs remaining in contract)-Interest Rate Options:Caps Purchased =1 to =3 yrs","Current Net Fair Value Gains (Losses) of Derivatives based on Maturity (years remaining in contract) - Interest Rate Options:  Caps Purchased =1 to =3 yrs","FS220K",0,0,0,0,0,0,0
